nom_fichier;version;type_entite;paragraphe;texte_gold;ref_gold;texte_systeme;ref_systeme;score_similarite_pct;statut;TP;FP;FN;contexte
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P90;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;;;Orateurs;;;Faux positif;0;1;0;… a de mauvais Peintres, de méchans Poëtes, et de miserables [Orateurs] : leur Art n'en est pas moins illustre et liberal par le dé…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;;;Poëtes;;;Faux positif;0;1;0;… nature de la bête. Quelque liberté que les Peintres et les [Poëtes] ayent pris dans leur Art, il n'est pas permis aux uns ni au…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P86;Mignard;#PierreMignard;;;;Faux negatif;0;0;1;…Dome du Val de Grace ne me permet pas de taire le merite de [Mignard] qui la peint : il est un de nos celebres Peintres, quoi-qu'…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;Jesus-Christ;#Jesus;;;;Faux negatif;0;0;1;…e merveilleuses. Du reste les deux larrons de la Passion de [Jesus-Christ] clouez en Croix, grands comme nature, ne sont pas de lui, s…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;;;Auteurs;;;Faux positif;0;1;0;…êtoient pas Peintres non plus que moy : Et à l'êgard de nos [Auteurs] François, ils sont en si petit nombre, et la matiere est si…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P91;;;François;;;Faux positif;0;1;0;…t écrit sur le même sujét dans toute la pureté de la Langue [François]e, et avec une aprobation universelle. Mais on sait que tous…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;;;Poëtes;;;Faux positif;0;1;0;… nature de la bête. Quelque liberté que les Peintres et les [Poëtes] ayent pris dans leur Art, il n'est pas permis aux uns ni au…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;Callistrate;#Callicrates;;;;Faux negatif;0;0;1;"… dans le Cabinet du Peintre, à Philostrate des images, et à [Callistrate] des Statues ; et encore à Lucien qui a seu décrire admirabl…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;;;Colomne Trajane;;;Faux positif;0;1;0;"…; on y ajoûte les Fables d'Higinus, les Livres faits sur la [Colomne Trajane] et sur les Médailles Antiques ; et enfin un Ramas des plus …"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;;;Estampes;;;Faux positif;0;1;0;"…re : car il fit graver une partie de ses Desseins, dont les [estampes] se distribuerent par toute l'Europe ; il laissa encore d'ex…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;;;Hommes;;;Faux positif;0;1;0;… : Et que je ne me sois pas rebuté, aprés que deux excélens [hommes] de ce siecle ont écrit sur le même sujét dans toute la pure…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P93;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P93;;;Antiques;;;Faux positif;0;1;0;…uses : la plû-part ont le nez quarré, comme les plus belles [antiques]. En un mot elles sont toutes merveilleuses : soit qu'il ait…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P93;;;Plâtre;;;Faux positif;0;1;0;"…en sorte que le jour tombe doucement sur les modeles et les [plâtre]s, et qu'il ne tranche pas d'abord les ombres ; ce qui se pe…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P94;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P92;d'Higinus;#CaiusJuliusHyginus;;;;Faux negatif;0;0;1;"…u décrire admirablement les choses ; on y ajoûte les Fables [d'Higinus], les Livres faits sur la Colomne Trajane et sur les Médaill…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P94;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P94;;;Ramas;;;Faux positif;0;1;0;…rs circonslances et toutes leurs dificultez. En un mot j'ay [ramas]sé dans cette Dissertation toutes les maximes d'une parfaite…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P94;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P95;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P95;;;Estampes;;;Faux positif;0;1;0;"…re : car il fit graver une partie de ses Desseins, dont les [estampes] se distribuerent par toute l'Europe ; il laissa encore d'ex…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P95;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P95;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P96;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P96;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P96;;;Ecrivains;;;Faux positif;0;1;0;…vois formé quelque liaison d'amitié et de la lecture de nos [Ecrivains] François, l'Auteur des remarques sur le Poëme Latin de Dufr…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P95;Lomasse;#GiovanniPaoloLomazzo;;;;Faux negatif;0;0;1;…eurs Latins et des Italiens, principalement de Vazari et de [Lomasse], qui sont des plus remarquables : J'ay apris le reste de pl…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;Maître;;;Faux positif;0;1;0;…de aisée et naturelle pour s'y avancer. Je parle encore des [Maître]s qu'il faut tâcher d'imiter, et d'un moyen tres-facile pour…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;Commentateurs;;;Faux positif;0;1;0;… qui ont écrit depuis sur la méme matiere n'ont été que les [Commentateurs] de cét Auteur. Philander tient pourtant le premier rang pou…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;cét Auteur;;;Faux positif;0;1;0;…use complaisance à favoriser le progrés de ce bel Art. Mais [cét Auteur], avec dix ou douze autres qui traitoient de la même matiére…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P97;;;Savans;;;Faux positif;0;1;0;…s seulement par les expressions de la Langue Latine que des [savans] dans ces derniers siécles ont trouvé le moien de se bien ex…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P98;;;Maîtres;;;Faux positif;0;1;0;…de aisée et naturelle pour s'y avancer. Je parle encore des [Maîtres] qu'il faut tâcher d'imiter, et d'un moyen tres-facile pour …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C1_P98;;;Savant;;;Faux positif;0;1;0;…re, qui est le dessein : de sorte que par la lecture de son [savant] Ouvrage, les Peintres ne se peuvent point avancer dans la p…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P2;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P2;;;Aërienne;;;Faux positif;0;1;0;…dans ce Tableau, sans causer aucune aigreur. La Perspective [Aërienne], ou la diminution des teintes y est merveilleusement observ…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P3;;;Auteurs;;;Faux positif;0;1;0;…êtoient pas Peintres non plus que moy : Et à l'êgard de nos [Auteurs] François, ils sont en si petit nombre, et la matiere est si…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P3;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P4;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P8;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P8;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P8;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P10;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P11;;;Tableaux;;;Faux positif;0;1;0;…tes manieres de colorier qui se trouvent dans les meilleurs [Tableaux] que nous voïons exposez dans Toulouse sur lesquels on peut …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_P13;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;L4C2SC2;;;Italies;;;Faux positif;0;1;0;… ou de ce Cone. Du champ des Figures, Plan, ou Aire que les [Italies] appellent la Pianta. LeChamp des Figures, c'est à dire l'Ai…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;L4C2SC2;;;Pianta;;;Faux positif;0;1;0;…amp des Figures, Plan, ou Aire que les Italies appellent la [Pianta]. LeChamp des Figures, c'est à dire l'Aire où elles sont pla…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC3_P2;;;Figures;;;Faux positif;0;1;0;…esures sur le papier, où aprés avoir établi la grandeur des [figures] de la premiere ligne, on trouve assez facilement celles de …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC5_P1;;;Suposons;;;Faux positif;0;1;0;…ts éloignez qu'à l'égard de ceux qui sont prés de nos yeux. [Suposons] que l'ouverture, par laquelle nous regardons les objets nat…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC5_P2;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;L4C2SC7;;;Moïen;;;Faux positif;0;1;0;…voulant favorablement traiter ledit exposant, et lui donner [moïen] de recueillir les fruits de son travail, nous lui avons per…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC7_P1;;;Suposons;;;Faux positif;0;1;0;…ts éloignez qu'à l'égard de ceux qui sont prés de nos yeux. [Suposons] que l'ouverture, par laquelle nous regardons les objets nat…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC7_P1;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC7_P2;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC7_P2;;;Italiens;;;Faux positif;0;1;0;…hées auparavant, je les ay tirées des Auteurs Latins et des [Italiens], principalement de Vazari et de Lomasse, qui sont des plus …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P4;;;Dessein;;;Faux positif;0;1;0;…'elles ont êté formées. Ma deuxiéme Dissertation est sur le [Dessein], qui sert de base et de regle à plusieurs autres Arts : J'e…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P5;;;Dessein;;;Faux positif;0;1;0;…'elles ont êté formées. Ma deuxiéme Dissertation est sur le [Dessein], qui sert de base et de regle à plusieurs autres Arts : J'e…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P5;;;Dessein;;;Faux positif;0;1;0;…'elles ont êté formées. Ma deuxiéme Dissertation est sur le [Dessein], qui sert de base et de regle à plusieurs autres Arts : J'e…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P6;;;Groupes;;;Faux positif;0;1;0;"…; il doit disposer cette matiere par ses parties et par ses [groupes] ; e'est la Disposition et l'ordonnance. Il donne à tout la …"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P9;;;Manequins;;;Faux positif;0;1;0;…Fresnoy raporte que le Tintoret se servoit de modeles ou de [Manequins] de trois piés de hauteur, qu'il disposoit de maniere qu'ave…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;;;Empereur Hadrien;;;Faux positif;0;1;0;… On ajoûte au nombre des Romains qui aimèrent la Peinture l'[Empereur Hadrien] qui dessinoit, peignoit et modeloit tres-bien, et l'Empereu…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;;;Son Dessein;;;Faux positif;0;1;0;…üet dans ce lieu ne vient pas seulement de la regularité de [son Dessein], et de la grace de ses figures. Mais de la Vaguesse, de la …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;Hadrien;#Hadrien;;;;Faux negatif;0;0;1;…e au nombre des Romains qui aimèrent la Peinture l'Empereur [Hadrien] qui dessinoit, peignoit et modeloit tres-bien, et l'Empereu…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;Venus;#Venus;;;;Faux negatif;0;0;1;…ges des plus excélens hommes de l'ancienne Gréce êtoient par[venus]. On en juge de la sorte par les piéces de Sculpture, qui se…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;;;Cét;;;Faux positif;0;1;0;…dée de ce qu'on leur fait representer. Tous les Ouvrages de [cét] Art sont monstrueux et sans aucune proportion parmi les Ind…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;;;Statues;;;Faux positif;0;1;0;…te ambition, en éternisant la mémoire de leur règne par des [Statues] de marbre ou de bronze, monumens dont la pluspart se sont c…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P10;;;Peintres;;;Faux positif;0;1;0;…dans l'Antiquité, et même parmi les modernes, n'êtoient pas [Peintres] non plus que moy : Et à l'êgard de nos Auteurs François, il…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P11;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P11;;;Architecte;;;Faux positif;0;1;0;…public soit toûjours pourvû de bons Peintres, Sculpteurs et [Architecte]s. Et comme l'unique but du dessein est, à mon avis, la Sien…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P11;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P13;;;Angles;;;Faux positif;0;1;0;…r observé que celles qui sont fondées sur la proportion des [angles] aboutissans à un point de l'Horison, et sur les lignes Diag…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P14;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P16;;;Angles;;;Faux positif;0;1;0;…r observé que celles qui sont fondées sur la proportion des [angles] aboutissans à un point de l'Horison, et sur les lignes Diag…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P16;;;Dessein;;;Faux positif;0;1;0;…'elles ont êté formées. Ma deuxiéme Dissertation est sur le [Dessein], qui sert de base et de regle à plusieurs autres Arts : J'e…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC10_P16;;;Peintre;;;Faux positif;0;1;0;… doute, que j'aye voulu traiter de la Peinture, n'êtant pas [Peintre] de profession : Et que je ne me sois pas rebuté, aprés que …
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC11_P1;;;Architectes;;;Faux positif;0;1;0;…public soit toûjours pourvû de bons Peintres, Sculpteurs et [Architectes]. Et comme l'unique but du dessein est, à mon avis, la Sienc…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC11_P1;;;cét Auteur;;;Faux positif;0;1;0;…use complaisance à favoriser le progrés de ce bel Art. Mais [cét Auteur], avec dix ou douze autres qui traitoient de la même matiére…
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC11_P2;;;Anciens;;;Faux positif;0;1;0;"…'est perdu, j'en propose d'autres qui étoient inconnues aux [Anciens], et que nous avons inventées; j'entre dans l'Atelier du Pei…"
DupuyDuGrez_TraitePeinture.xml;Vstanza;persName;DUP_TP_L4_L4C2_L4C2SC11_P2;;;Architectes;;;Faux positif;0;1;0;…public soit toûjours pourvû de bons Peintres, Sculpteurs et [Architectes]. Et comme l'unique but du dessein est, à mon avis, la Sienc…
